Fecha_creación,Id,Texto,Fuente,Truncado,Respuesta_al_tweet,Respuesta_al_usuario_id,Respuesta_al_usuario_nombre,Localización,Coordenadas,Ciudad,Contribuciones,Idioma,Retweeted,Andalucía,Aragón,Principado de Asturias,Islas Baleares,Canarias,Cantabria,Castilla y León,Castilla  La Mancha,Cataluña,Galicia,C.Valenciana,Extremadura,Comunidad de Madrid,Región de Murcia,Comunidad Foral de Navarra,País Vasco,La Rioja,Ceuta,Melilla,World_cases,USA_cases,Spain_cases,Italy_cases,France_cases,Germany_cases,UK_cases,China_cases,Iran_cases,Turkey_cases,Brasil_cases,Russia_cases,Japan_cases,Moroco_cases,World_dead,USA_dead,Spain_dead,Italy_dead,France_dead,Germany_dead,UK_dead,China_dead,Iran_dead,Turkey_dead,Brasil_dead,Russia_dead,Japan_dead,Moroco_dead
2020-04-13 18:56:45,1249773536358674439,"RT @dw_espanol: Italia supera los 20.000 muertos con tímidas señales positivas en su lucha contra el #coronavirus. Sin embargo, las autorid…",Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,909,889","577,408","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,516","23,086","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 18:56:45,1249773536459317248,"RT @ecuavisa: #Coronavirus | La escasez de #medicinas pone en riesgo mortal a cientos de pacientes, que no encuentran pastillas para contin…",Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,119","577,636","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,516","23,086","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 18:56:45,1249773536312528897,"Y aquí los estupidos de la Asamblea.. Aprobando 4 días para que en ese tiempo puedan los mismos de siempre meter sus intereses económicos dentro de una burda ley..

NO HABLO TODOS, porque hay que reconocer a los diputados que están con el pueblo.. (Zablah entre otros) #COVID19",Twitter for iPhone,TRUE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,137","577,636","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,516","23,086","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 18:56:45,1249773536736092163,"RT @Politica_LR: #URGENTE Martín Vizcarra: He dispuesto que se deje sin efecto la compra de ventiladores sobrevalorados

https://t.co/GpMtR…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,137","577,636","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,516","23,086","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 18:56:45,1249773536794890243,"RT @AgenciaElVigia: Coronavirus: El Gobierno de @sebastianpinera en #Chile contabiliza a los muertos como ""recuperados"" porque ""ya no conta…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,189","577,636","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,517","23,086","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 18:56:45,1249773536975228934,"RT @lasillarota: #SaludEnCrisis ""Va a ser un infectadero feo"", advierte personal del Siglo XXI ante desinformación de pacientes con #Covid1…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,190","577,636","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,517","23,086","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 18:56:45,1249773536828436480,Es demasiado pronto. El coronavirus se pasea con ls guadaña. Seras rico pero en el cementerio.,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,190","577,636","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,517","23,086","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 18:56:45,1249773536987746306,Los gobiernos compitiendo por el más incompetente,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776097866256384,"RT @matthewbennett: 21. Tribunal Superior de Castilla y León: ""…existían numerosos casos en los que las certificaciones médicas no concluía…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776098164068352,"RT @CarlosBasombrio: Dos noticias sobre PNP remecen.
Una: 247 policías con coronavirus.
La otra: grosera y evidente corrupción al más alto…",Twitter for iPhone,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776098499575813,RT @isaacj: Cómo ha sorteado al coronavirus Corea del Sur: https://t.co/pCLgrH2udQ vía @Disidentia,Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776099204255752,RT @blairftcamz: Millones de personas están teniendo extraños sueños durante la pandemia de coronavirus... Abro hilo https://t.co/5TL6h46clr,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776099220959236,"@MartePiantini Que dejen de gastar dinero pagando a encuestas para empujar al Penco, y que compren los benditos Kits de prueba de coronavirus.",Twitter for iPhone,TRUE,1249726208314671105,576622886,MartePiantini,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776099204218883,RT @Covid3Dmx: Somos https://t.co/1yc0oI7Rh8 una iniciativa nacional para apoyar a abastecer al sector salud de los productos de uso médico…,Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776099443314689,"RT @sabribacal: ¡Que alivio tener en Panamá un Presidente que no solo no ataca a la ciencia, sino que basa sus decisiones en ella! Alucinan…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,283","577,729","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,546","23,115","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776099506245632,Estaba claro no se xq llorais,Twitter for iPhone,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,585","578,031","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,554","23,123","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776099883651073,RT @CNNEE: Los 50 estados de EE.UU. ahora reportan muertes por coronavirus https://t.co/lP3c8ZR9nV https://t.co/YTQvdNunyz,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,585","578,031","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,554","23,123","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:06:56,1249776100626124800,#FiloReto ¿Cuál es la bandera que detiene el coronavirus?,Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,910,590","578,036","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,554","23,123","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779177475235847,"RT @MundoEConflicto: AHORA: Los casos de coronavirus alcanzan los 1,900,000 en todo el mundo.",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,599","579,045","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,669","23,238","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779177865297920,"RT @leogarciamx: ""¡cómo se atreve Eugenio Derbez a difundir bulos!""

La realidad le revienta en la cara a los fanáticos, sin importar el pu…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,599","579,045","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,669","23,238","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779178410594304,"RT @PetroDivisa: El Presidente @NicolasMaduro ofreciendo ayuda a los Empresarios, Productores, Comerciantes y estos le montan el dólar libr…",Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,599","579,045","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,669","23,238","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779178637086722,Hola @sanchezcastejon de verdad estais diciendo esto?,Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,599","579,045","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,669","23,238","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779178741907460,RT @Alejandra_v_c: Fallecen 29 médicos por coronavirus en España @ElNuevoDia https://t.co/2KN8UGyDFx,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,599","579,045","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,669","23,238","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779179706560514,"RT @el_pais: ""Desde que me diagnosticaron, he sido más que nunca como el papá de América, porque nadie quiere estar demasiado tiempo conmig…",Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,599","579,045","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,669","23,238","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779179803025408,"Una buena del coronavirus: como muchos colegios están cerrados, el mes pasado fue el primer marzo sin tiroteos en escuelas en USA desde 2002.
https://t.co/pNV2CIGMYQ",Twitter for iPhone,TRUE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,599","579,045","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,669","23,238","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:19:10,1249779179983421449,"RT @todonoticias: ""Cara de coronavirus"", la frase de Kicillof mientras se sacaba una foto  https://t.co/dY4PGHR4Kz",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,911,980","579,426","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:29:25,1249781756976345095,"#Mundo | Varios países latinoamericanos comienzan a pensar formas de flexibilizar las cuarentenas, buscando reactivar la vida de sus golpeadas economías. De otro lado, expertos advierten que levantar confinamiento antes de tiempo puede habilitar un serio rebrote del coronavirus https://t.co/1up4YfRfsd",Twitter Web App,TRUE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,378","579,426","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:29:25,1249781757441986566,"RT @Politica_LR: #URGENTE Martín Vizcarra: He dispuesto que se deje sin efecto la compra de ventiladores sobrevalorados

https://t.co/GpMtR…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,378","579,426","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:29:25,1249781757668233216,"RT @Jan_Herzog: No hay donde poner a los muertos por #Coronavirus #Covid19 en #Tijuana, cuantos de estos serán médicos que dejaron morir si…",Twitter for iPhone,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,378","579,426","169,496","159,516","136,779","128,208","88,621","73,303","61,049","22,72","18,328","7,37","1,763","82,16","118,683","23,252","17,489","20,465","14,967","3,043","11,329","4,585","1,296","1,27",148,123,126,"3,341"
2020-04-13 19:29:25,1249781757785890821,"Muchas gracias a @AristeguiOnline por su valioso y generoso apoyo en hacer realidad este programa especial conjunto sobre los efectos del coronavirus en la política, elecciones y democracia en la región.",Twitter for iPhone,TRUE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,378","579,426","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:29:25,1249781758146547716,"RT @will_pulido: 1/ &lt;&lt;Los Tres Jinetes del Apocalipsis del Coronavirus&gt;&gt;

Explico como la confluencia de tres peligrosas corrientes de opin…",Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:29:25,1249781757844566020,"Debido a la cuarentena por el coronavirus, los propietarios de bienes inmuebles, vehículos automotores y actividades económicas no estamos en la posibilidad de pagar los montos actuales. https://t.co/6zRU7zdW0K",Twitter for Android,TRUE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:29:25,1249781758708645890,RT @VladoRguezC: Corea del Sur identifica 38 anticuerpos para neutralizar al nuevo coronavirus - RT https://t.co/x2B2YXi09u #SaludParaTodos…,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:29:25,1249781758926741510,"RT @LaSinEstilo: Enviar, y obligar además, al personal de salud a combatir el Coronavirus sin las condiciones adecuadas de bioseguridad, es…",Twitter for iPad,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:38:12,1249783969694003200,RT @xaviercolas: Y tampoco puedo dejar de mencionar a mi madre (a la izquierda) y a sus compañeras. Plantando cara al #coronavirus en el Ho…,Twitter for iPad,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:42:56,1249785160712835079,RT @todonoticias: Coronavirus | Los barbijos caseros llegaron hasta las estatuas de la Ciudad de Buenos Aires https://t.co/WxkKIDrCpm,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:42:56,1249785161203552261,RT @todonoticias: Coronavirus: Francia extiende la cuarentena hasta el 11 de mayo https://t.co/bJ7DCgfQ6j,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:46:08,1249785965452951554,"RT @KawsachunCoca: La alcaldesa de Sacaba, Lizeth Morales informó, que en la tranca de Chiñata se implemento una cámara de desinfección par…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:46:08,1249785965062782976,RT @AlbertoRodNews: Más de 1.7 millones de litros de leche se pierden en Portuguesa por la falta de combustible https://t.co/tMD8TuMwAn,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:46:08,1249785965595394048,"RT @CarlosLoret: “Caen como moscas” médicos del Seguro Social, por coronavirus: Bonilla, gobernador de #BajaCalifornia  https://t.co/ylyeE4…",Twitter for iPhone,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:46:08,1249785965662687237,"RT @ConElMazoDando: ¿La cura para el coronavirus? Según Gobierno de Chile si te mueres cuentas como ""recuperado"" https://t.co/s9kxroRDTz  #…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:46:08,1249785965511618561,Hablen con @ivancarrino! No se confundan!,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:46:08,1249785965914271752,RT @Juana_d_Espania: La ministra de asuntos exteriores hablando a la BBC para explicarles como hemos actuado en España subrayando los 3 eje…,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:46:08,1249785966165966853,"RT @ClaudiaLopez: 3 recuerdos para mañana:

1. #QuedateEnCasa seguimos en cuarentena
2. Solo UNA persona por familia sale a comprar aliment…",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:53:52,1249787911798534145,En serio veo a @MilagrosLeivaG ..no puedo creerlo,Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:53:52,1249787911874269185,RT @boye_g: El confinamiento comienza a generar estragos:,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:53:52,1249787911983243265,"Muertos recuperados del coronavirus, no pos guau.",Twitter Web App,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:53:52,1249787912088100880,"RT @LauRomoli: Comparto con ustedes la excelente nota de hoy de    @cabrera10: 

https://t.co/7xpTH6gOIo",Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
2020-04-13 19:53:52,1249787912218181642,RT @daguirre177: #LOULTIMO Internos del penal de máxima seguridad Ancó I se amotinan ante la amenaza del coronavirus y exigen a autoridades…,Twitter for Android,FALSE,,,,,,,,es,FALSE,10187,4187,1958,1550,1944,1777,12628,14054,34726,7494,9060,2658,47146,1463,4092,11018,3358,95,101,"1,912,438","579,486","169,496","159,516","136,779","128,208","88,621","82,16","73,303","61,049","22,72","18,328","7,37","1,763","118,683","23,252","17,489","20,465","14,967","3,043","11,329","3,341","4,585","1,296","1,27",148,123,126
